id,title,release_date,genres,poster_path,backdrop_path,vote_average,runtime,overview,tagline,original_language
1233413,Sinners,2025-04-16,"[{'name': 'Horror'}, {'name': 'Action'}, {'name': 'Thriller'}]",/xX737WktKAaCfPMTPVZMqyQna2Y.jpg,/nAxGnGHOsfzufThz20zgmRwKur3.jpg,7.5,147,"Chcąc zostawić za sobą burzliwą przeszłość, bracia bliźniacy wracają do rodzinnego miasta, żeby zacząć życie od nowa. Na miejscu przekonują się, że czeka na nich jeszcze gorsze zło.",Taniec z diabłem.,en
1241634,Saiyaara,2025-07-18,"[{'name': 'Romance'}, {'name': 'Drama'}, {'name': 'Music'}]",/hQBIsi3ZfBYEayMc3GhcEmJVkss.jpg,/mguy0nefEUY7NKruffpLO3Stj3d.jpg,6.4,150,,,hi
4614,The Sum of All Fears,2002-05-31,"[{'name': 'Thriller'}, {'name': 'Action'}, {'name': 'Drama'}]",/2Ru6Vz2RhGOWdTCA0bsFrowwwWe.jpg,/455z1puGQRuMKumAaDttSEEzqg1.jpg,6.4,124,"Po nagłej śmierci prezydenta Rosji i zastąpieniu go postacią o zagadkowej przeszłości, odżywa strach Amerykanów przed Zimną Wojną. Napięcie pomiędzy Wschodem i Zachodem narasta do granic histerii po odkryciu przez CIA, że grupa rosyjskich naukowców pracuje nad bronią masowej zagłady. Jack Ryan (Ben Affleck), zachęcany do działania przez dyrektora CIA Williama Cabota (Morgan Freeman), podąża niebezpiecznym tropem i wkrótce odkrywa przerażającą prawdę: podczas najbliższych rozgrywek futbolowych terroryści zamierzają zdetonować nuklearny ładunek i w ten sposób sprowokować wybuch wojny pomiędzy supermocarstwami!",27 000 pocisków nuklearnych. Jednego brakuje.,en
553512,Burn the Stage: The Movie,2018-11-15,"[{'name': 'Music'}, {'name': 'Documentary'}]",/pJKy1yvnKh8UjcuYeG3Rt35xHFA.jpg,/aQ7444JX7gefPhGJTlvilj3zG2S.jpg,8.3,85,,,ko
987686,A Family Affair,2024-06-27,"[{'name': 'Romance'}, {'name': 'Comedy'}]",/l0CaVyqnTsWwNd4hWsrLNEk1Wjd.jpg,/ngLxW9WqQAkTCBTcjOSt2Pnz5qZ.jpg,5.7,114,"Gdy Zara rzuca pracę asystentki hollywoodzkiego pożeracza serc Chrisa Cole'a, nieświadomie przygotowuje grunt pod przypadkowe spotkanie Chrisa ze swoją matką, słynną pisarką Brooke. Brooke i Chris błyskawicznie uświadamiają sobie, że między nimi niezaprzeczalnie iskrzy, co prowadzi do komicznych konsekwencji, gdy egocentryczny szef Zary próbuje zdobyć jej sceptyczną matkę. Ta wielopokoleniowa komedia romantyczna o dorastaniu przedstawia historię każdego z bohaterów, którzy przeżywają pasmo perypetii z miłością, seksem i tożsamością w tle.",,en
70160,The Hunger Games,2012-03-12,"[{'name': 'Science Fiction'}, {'name': 'Adventure'}, {'name': 'Action'}, {'name': 'Thriller'}]",/kstugEPWNFAYucCpia16nA9vwKv.jpg,/yVBQ65YBYZ9UhzJ4NGdRgeXtyTL.jpg,7.2,142,"Katniss pochodzi z Dwunastego Dystryktu, jednego z najbiedniejszych regionów w państwie Panem. Kiedy jej młodsza siostra zostaje wylosowana do udziału w Głodowych Igrzyskach, corocznym turnieju organizowanym przez bezwzględne władze, Katniss zgłasza się by zająć jej miejsce. Musi opuścić nie tylko rodzinę, której jest żywicielką, ale i Gale’a, który zdaje się być kimś więcej niż przyjacielem. Aby ich jeszcze zobaczyć, musi zwyciężyć w transmitowanych przez telewizję Igrzyskach. Przeżyć może tylko jeden uczestnik. Pochodzący z biednego dystryktu i nie szkoleni w walce Katniss i chłopak Peeta, w oczach widzów skazani są na porażkę. Igrzyska są jednak nieprzewidywalne. Między młodymi rodzi się uczucie, a odważna szesnastolatka rozpala w ludziach nadzieję na zmiany. Staje się symbolem buntu i walki z niesprawiedliwością. Jednak jeśli kiedykolwiek ma zobaczyć jeszcze rodzinny Dystrykt 12, musi dokonać rzeczy niemożliwych...",Świat będzie patrzył.,en
4643,The Guardian,2006-09-28,"[{'name': 'Action'}, {'name': 'Adventure'}, {'name': 'Drama'}]",/xWAk4V7sTvCBv7cdHPbtkJsXioV.jpg,/ytclDXEffquvzjwNXbiYEU1b6F2.jpg,7.1,139,"""Patrol"" opowiada o pracy ratowników ze Straży Wybrzeża. Kevin Costner wciela się w oficera nazwiskiem Ben Randall, który nie potrafi uporządkować własnego życia. Jego małżeństwo rozleciało się, na domiar złego Ben obwinia się za śmierć kolegów podczas jednej z akcji i niewiele brakuje, by wyleciał ze służby. Dowódca daje mu ostatnią szansę: Randall ma prowadzić - trwające 18 tygodni - szkolenie dla młodych rekrutów Straży. Ben szybko staje się postrachem ośrodka treningowego w Luizjanie. Jego uwagę zwraca Jake Fischer (Ashton Kutcher), obiecujący kandydat na ratownika, który z jakiegoś powodu nie potrafi podporządkować się rygorom pracy zespołowej. Randall domyśla się, że chłopak ma za sobą jakieś dramatyczne przejścia.",,en
455207,Crazy Rich Asians,2018-08-15,"[{'name': 'Comedy'}, {'name': 'Romance'}]",/rSIjjL2jKtz9DpElFebmgI0c2uI.jpg,/zeHB7aP46Xs3u4aFLuAq2GFeUGb.jpg,7.0,120,"Pochodząca z Nowego Jorku Rachel Chu (Wu) zgadza się pojechać ze swoim długoletnim chłopakiem — Nickiem Youngiem (Golding) do Singapuru na ślub jego najlepszego przyjaciela. Rachel cieszy się, że po raz pierwszy zobaczy Azję, ale jednocześnie denerwuje się przed spotkaniem z rodziną Nicka. Ponadto zupełnie niespodziewanie dowiaduje się, że jej chłopak nie wspomniał o kilku kluczowych szczegółach ze swojego życia. Okazuje się, że to nie tylko potomek jednej z najzamożniejszych rodzin w kraju, ale także jeden z najbardziej pożądanych kawalerów. Fakt, że Rachel jest jego dziewczyną, sprawia, że biorą ją za cel zazdrosne panny z towarzystwa, a co gorsze — również niepochwalająca tego związku matka Nicka (Yeoh). Szybko staje się jasne, że chociaż miłości nie można kupić, pieniądze mogą jednak nieźle namieszać.",,en
766507,Prey,2022-08-02,"[{'name': 'Thriller'}, {'name': 'Action'}, {'name': 'Science Fiction'}]",/hRtI9YdgW21RlQJJXrzGO9zNZ8O.jpg,/7ZO9yoEU2fAHKhmJWfAc2QIPWJg.jpg,7.7,100,"Kosmiczny najeźdźca Predator udaje się na polowanie. Przybywa na Ziemię w 1719 roku na teren narodu Komanczów. Uzdolniona wojowniczka Naru musi stanąć do walki z trudnym przeciwnikiem, aby ochronić swoje plemię.","Oni polują, by żyć. To żyje, by polować.",en
4638,Hot Fuzz,2007-02-14,"[{'name': 'Crime'}, {'name': 'Action'}, {'name': 'Comedy'}]",/dTLFMrRiBolJXRX9KIaT8t14qld.jpg,/9rMSCFH9zhv1vILpEZQlUJs9iUm.jpg,7.6,121,"Londyński supergliniarz - Nicholas Angel (Simon Pegg) otrzymuje przydział w spokojnym miasteczku Sandford, gdzie musi stawić czoła totalnej nudzie świata nie znającego słowa zbrodnia… i niezdarnemu partnerowi Danny’emu (Nick Frost)  Seria makabrycznych wypadków, które przetoczą się przez sielską prowincję sprawi jednak, że Nick znajdzie okazję do niesamowitych, pełnych grozy pościgów samochodowych i bezwzględnych strzelanin, o których marzy.  Nadszedł czas, by małomiasteczkowi gliniarze wymierzyli wielkomiejską sprawiedliwość!",UWAGA! Ci dwaj skopią wam tyłki,en
758323,The Pope's Exorcist,2023-04-05,"[{'name': 'Horror'}, {'name': 'Thriller'}]",/ojgOAk0x3gWRn2pKLno1nMacdpy.jpg,/3oqmk6mNWPatBKcjOOJLp5WW9zN.jpg,6.9,103,"Oparty na prawdziwych wspomnieniach, film ""Egzorcysta Papieża"" w reżyserii Juliusa Avery'ego opowie o legendarnym, włoskim księdzu Gabrielu Amorth. Amoth przeprowadzał egzorcyzmy dla Watykanu. W roli Amortha zobaczymy Russella Crowe. Amorth, który zmarł w 2016 roku, pozostawił po sobie mnóstwo dodatkowych relacji z egzorcyzmów na całym świecie. Produkcja jest zrealizowana na podstawie książki autorstwa Gabriele Amorth’a. W Polsce ukazała się pod tytułem ""Wyznania egzorcysty"".",,en
1290821,Shelter,2026-01-28,"[{'name': 'Action'}, {'name': 'Crime'}, {'name': 'Thriller'}]",/qFyyVWSPG6mtGLIGVKpYXQpgmSS.jpg,/nHxWyy18SvAZ8jJeemtS8k1UNjM.jpg,7.8,107,"Mężczyzna żyjący na dobrowolnym wygnaniu na odległej wyspie ratuje młodą dziewczynę ze sztormu, co wywołuje lawinę wydarzeń, które zmuszają go do wyjścia z odosobnienia, by chronić ją przed wrogami z jego przeszłości.",On jest jedyną nadzieją.,en
45612,Source Code,2011-03-30,"[{'name': 'Thriller'}, {'name': 'Science Fiction'}, {'name': 'Mystery'}]",/jWLxsmoKTPGpv7mP0DTjJwDndOb.jpg,/s2Cu1y9Al9RbwRU5blAH8wMCrBI.jpg,7.3,93,"Kapitan Colter Stevens budzi się w jadącym z dużą prędkością pociągu. Nie poznaje siedzącej obok niego dziewczyny, nie wie, gdzie jest. Po 8 minutach od jego przebudzenia pociąg eksploduje. Wtedy mężczyzna przekonuje się, że bierze udział w rządowym eksperymencie o nazwie: ""Kod nieśmiertelności"", który pozwala na wejście w ciało innego człowieka na ostatnich 8 minut jego życia. Zadaniem Stevensa jest rozpoznanie i powstrzymanie zagrażającego całemu Chicago terrorysty podkładającego bomby. ""Kod nieśmiertelności"" pozwala wracać na miejsce zdarzeń wielokrotnie i żołnierz z każdym powrotem na ostatnich 8 minut życia pasażerów pociągu będzie wiedział coraz więcej. Czy uda mu się znaleźć i powstrzymać atak bombowy... który już się wydarzył?",Masz 8 minut by ocalić przyszłość,en
520758,Chicken Run: Dawn of the Nugget,2023-12-08,"[{'name': 'Family'}, {'name': 'Animation'}, {'name': 'Adventure'}, {'name': 'Comedy'}]",/eImY0cjbH0bll8EXSqxqEZIZcmY.jpg,/utChUdMhCEWKjHTc8DO5aK8dUVS.jpg,6.9,101,"Nieustraszona banda kurczaków łączy siły, aby ocalić swój gatunek przed nowym zagrożeniem — pobliską farmą, która szykuje coś podejrzanego.",Tym razem to będzie nalot!,en
21032,Balto,1995-12-22,"[{'name': 'Adventure'}, {'name': 'Animation'}, {'name': 'Drama'}, {'name': 'Family'}]",/dCVcdb5oxDizqFLz0F7TE60NoC9.jpg,/hljMglukfpnfaNmUgMuORmL4OVW.jpg,7.3,78,"Film opowiada historię Balto, bezpańskiego psa rasy husky, który w połowie jest wilkiem i jako takiego mieszańca odtrącają go zarówno ludzie, jak i przedstawiciele swojego gatunku. Balto nawiązuje kilka przyjaźni, z gęsią Borisem i dwoma niedźwiedziami polarnymi Mukiem i Lukiem, ale jest szczególnie zwalczany przez przywódcę psiej sfory Steela, z którym rywalizuje o względy pięknej suczki Jenny. Pewnego dnia nawałnica śnieżna odcina od świata wioskę Nome na Alasce, gdzie potrzebne są lekarstwa na zwalczenie epidemii dyfterytu. Kiedy psi zaprzęg, dostarczający antytoksynę grzęźnie w śniegu, Balto staje się jedyną deską ratunku dla mieszkańców wioski.","Pół wilk, pół pies, cały bohater",en
1389149,Accused,2026-02-27,"[{'name': 'Thriller'}, {'name': 'Mystery'}, {'name': 'Drama'}]",/yRf0OrswYzoLnjXLpTLsmRUVtd.jpg,/8QRMlkCMFNKZM2ApnIaut5t4snf.jpg,5.5,107,"Doktor Geetika to ceniona ginekolożka, której dotychczasowe, poukładane życie w Londynie zmienia się w koszmar w ciągu jednej chwili. Szanowana lekarka staje w obliczu szokujących oskarżeń o napaść seksualną, co błyskawicznie czyni z niej obiekt publicznego potępienia. Skandal nie tylko rujnuje jej karierę, ale uderza w fundamenty jej małżeństwa z Meerą. Choć dowody wydają się przytłaczające, Meera odmawia uwierzenia w winę partnerki. Zdeterminowana kobieta rozpoczyna prywatne śledztwo, przedzierając się przez gąszcz kłamstw, uprzedzeń i manipulacji. W świecie, gdzie wyrok zapada szybciej niż proces, bohaterki muszą zmierzyć się z pytaniem, jak dobrze naprawdę znamy najbliższe nam osoby.",,hi
758330,"Good Luck to You, Leo Grande",2022-06-16,"[{'name': 'Romance'}, {'name': 'Drama'}]",/5gc9bD6ke5XsULfAZuKVYOlcbqp.jpg,/3oAmqJxMqOgmnEhoOP3swpOUwzC.jpg,7.0,97,"Nancy Stokes, emerytowana nauczycielka i wdowa, przez całe życie miała tylko jednego partnera seksualnego – swojego męża. Zamknięta w świecie kompleksów i ukrywanych pragnień, postanawia przeżyć przygodę z młodym, przystojnym sex workerem Leo Grande. W pokoju hotelowym poza miastem Nancy spotyka się z Leo, który okazuje się doskonałym uwodzicielem, o czarującym wyglądzie i niecodziennej erudycji. W tych nietypowych okolicznościach Nancy nieoczekiwanie pobiera lekcję akceptacji własnego ciała oraz rozkoszy, która może z tego płynąć.","Nigdy nie jest za późno, by spróbować czegoś nowego.",en
111190,Adoration,2013-04-03,[{'name': 'Drama'}],/txOa8UGWJAGxN9tY6Hbh8NuGilV.jpg,/ef3ySEDfWeQWBfXPuc7VLhIsccH.jpg,6.1,100,"Lil i Roz są przyjaciółkami od najmłodszych lat. W dorosłym życiu trzymają się razem, mieszkają w sąsiadujących ze sobą, położonych nad oceanem domach. Lil niedawno została wdową, mąż Roz wyjechał do Sydney, by wykładać na uniwersytecie. Każda z kobiet ma syna. Obaj są młodymi, atrakcyjnymi mężczyznami, którzy dnie spędzają na surfowaniu i opalaniu się na plaży. Za sprawą pocałunku jednego z synów sielankowy spokój wkrótce zostanie przerwany, a życie kobiet zmienia się nie do poznania.",,en
1430077,Hokum,2026-04-29,[{'name': 'Horror'}],/x6rHcQFiYcczLQPrmxXPAicm54E.jpg,/qY7zVZ7liULhfRoXg4c9Xl83LcR.jpg,6.9,101,"Autor popularnych horrorów, Ohm Bauman przyjeżdża do położonego na odludziu starego zajazdu, by w okolicy rozsypać prochy swoich rodziców. Gdy odkrywa, że miejsce to, zgodnie z lokalną legendą, nawiedzone jest przez starożytną wiedźmę, zaczyna zadawać niebezpieczne pytania. Wkrótce okaże się, że Ohm nie znalazł się tu przypadkiem, a legenda ma w sobie ziarno koszmarnej prawdy. Kolejne przerażające odkrycia prowadzą go do potwornych wydarzeń z przeszłości, których świadkiem były mury zajazdu.",Zameldować się.,en
242224,The Babadook,2014-05-22,"[{'name': 'Drama'}, {'name': 'Horror'}]",/qt3fqapeo94TfvMyld8P7gkpXLz.jpg,/t18ocAG0cpgC1AP288SseqmXqB5.jpg,6.5,94,"Amelia zmaga się z nieprzewidywalnym zachowaniem syna, który twierdzi, że w domu czyha potwór.",,en
1151534,Nowhere,2023-09-29,"[{'name': 'Thriller'}, {'name': 'Drama'}]",/1fa9XrBaZugEmzelX8r9az9zaje.jpg,/lUIAlOzNVKunMHo7lFDqH8eGsWK.jpg,7.3,108,"Historia kobiety w ciąży, która ucieka z zniszczonego kraju  przez przeludnienie i brak zasobów. Podczas jej lotu burza wyrzuca do morza kontener, w którym podróżuje. Od tego momentu zaczyna walczyć o przetrwanie.",,es
127585,X-Men: Days of Future Past,2014-05-15,"[{'name': 'Action'}, {'name': 'Adventure'}, {'name': 'Science Fiction'}]",/zetFjQcXe9iwGOvQDVHgICrtk7o.jpg,/3czpqXzFy5UcNuD1AubecRLWkwD.jpg,7.5,131,"W niedalekiej przyszłości pozostali przy życiu mutanci są nieustannie tropieni przez Strażników. Zdesperowani profesor X (Patrick Stewart) i Magneto (Ian McKellen) układają desperacki plan zakończenia wojny jeszcze przed jej wybuchem. Przy pomocy mutantki Kitty (Ellen Page) świadomość Wolverine'a (Hugh Jackman) zostaje przeniesiona do jego młodszego ciała w 1973 roku. Logan ma powstrzymać Mystique (Jennifer Lawrence) przed zabiciem doktora Bolivara Traska (Peter Dinklage), którego śmierć spowodowała wdrożenie programu Strażników. Aby tego dokonać, Wolverine musi namówić pogrążonego w bólu po stracie najbliższych młodego Charlesa Xaviera (James McAvoy) do podjęcia współpracy z Erikiem Lehnsherrem (Michael Fassbender), który obecnie, skazany za zabójstwo prezydenta, jest więziony w najpilniej strzeżonym budynku na świecie.","Aby ocalić przyszłość, muszą zmienić przeszłość.",en
1061474,Superman,2025-07-09,"[{'name': 'Science Fiction'}, {'name': 'Adventure'}, {'name': 'Action'}]",/g2e0gcSTFcyPkBqs3vKK1YpqBsy.jpg,/eGX66zonvc4bXg3rM08RUxdYSDx.jpg,7.3,130,"Superman, dziennikarz z Metropolis, wyrusza w podróż, aby pogodzić swoje kryptońskie dziedzictwo z ludzkim wychowaniem jako Clark Kent.",Spójrz w górę.,en
37430,Conan the Barbarian,2011-08-17,"[{'name': 'Adventure'}, {'name': 'Fantasy'}, {'name': 'Action'}]",/okuHyCAgB0S12mwHr7ZXz1w0sYt.jpg,/6B5bTuZEyLrAYNG1IX1GeBQZP11.jpg,5.3,113,"Conan od najmłodszych lat zapowiadał się na niezrównanego wojownika. Osada, w której się wychował, została zaatakowana przez grupę bezwzględnych siepaczy pod wodzą potężnego czarnoksiężnika Khalara Zyma. Tylko Conan uszedł z życiem. Po latach mężczyzna postanawia zemścić się na potężnym Zymie. Okazuje się, że jego działania wpłyną na losy całego świata.",A imię jego śmierć i pożoga.,en
29259,Le Trou,1960-03-18,"[{'name': 'Drama'}, {'name': 'Thriller'}, {'name': 'Crime'}]",/pyCMEIAtMPpWTVwZTajcbCIBI3u.jpg,/f72GEQF2lKsdmEULSI9bWCbQylH.jpg,8.2,132,"Film opowiada autentyczną historię ucieczki z więzienia, w której sam autor powieści i współscenarzysta José Giovanni brał udział w 1947 roku. Młody, wykształcony więzień Gaspard (Marc Michel) zostaje przeniesiony z innej celi. Nie z własnej woli trafia w sam środek spisku czterech zatwardziałych wyrokowców. Jego przybycie zmusza pozostałych do decyzji: wstrzymać ucieczkę czy dopuścić go do tajemnicy.",,fr
225886,Sex Tape,2014-07-17,[{'name': 'Comedy'}],/wA897ESUtHLcsmC8tN37GoSMJEa.jpg,/nFCUBRDF4C6RWopNo0nAfvMA6mm.jpg,5.4,94,"Jay (Jason Segel) i Annie (Cameron Diaz) są małżeństwem i wciąż są w sobie bardzo zakochani. Jednak dziesięć lat i dwójka dzieci nieco ostudziły ich namiętność. By przywrócić związkowi dawną pasję i ogień decydują - bo czemu nie? - sfilmować siebie podczas próbowania różnych pozycji w trzygodzinnym maratonie The Joy of Sex. Wydaje się to świetnym pomysłem, póki nie okazuje się, że ich prywatne, intymne nagranie stało się publiczne! Spanikowani rozpoczynają szaleńczą, nocną przygodę - tropią ślady, angażują przyjaciół i naciągają szefa Annie - wszystko, aby odzyskać swój film, swoją reputację, zdrowie psychiczne i, co najważniejsze, uratować małżeństwo.",,en
774752,The Guardians of the Galaxy Holiday Special,2022-11-24,"[{'name': 'Comedy'}, {'name': 'Science Fiction'}, {'name': 'Adventure'}]",/y9HAMOVUo42VwjC8qXrFPJBZdU4.jpg,/rfnmMYuZ6EKOBvQLp2wqP21v7sI.jpg,7.1,45,Strażnicy ruszają na Ziemię z misją znalezienia niezapomnianego prezentu świątecznego dla Quilla.,,en
1233506,The Shrinking Man,2025-10-22,"[{'name': 'Adventure'}, {'name': 'Science Fiction'}]",/xfkQnNFPFP5ITUQ1rCt6rYtnzLH.jpg,/pgvn1tazqI9mZaRCNQUqNr3umvG.jpg,6.0,99,"Paul, zwykły człowiek, dzieli swój czas między swoją stoczniową firmę, żonę Elise i ich córkę Mię. Na morzu Paul napotyka dziwne, niewyjaśnione zjawisko pogodowe. Od tego momentu Paul nieubłaganie się kurczy, a żadna nauka nie jest w stanie wyjaśnić dlaczego ani zaoferować pomocy. Kiedy przez przypadek zostaje uwięziony we własnej piwnicy, mierzącej zaledwie kilka centymetrów, musi walczyć o przetrwanie w tym banalnym środowisku, które stało się niebezpieczne.",,fr
62029,Bingo Bongo,1982-12-23,[{'name': 'Comedy'}],/cqiWWn2tnQwJHFmAMaLR2JdRbzC.jpg,/mFDQ8f2lPHorGwtuE0fjnUIbKLF.jpg,5.7,102,,,it
520763,A Quiet Place Part II,2021-05-21,"[{'name': 'Science Fiction'}, {'name': 'Thriller'}, {'name': 'Horror'}]",/fGlsNIg8mrMPZ14VQZ3xNeVAN3q.jpg,/uuBYYlbfiYD7ny5VNj46NG14ykR.jpg,7.4,96,"Dalsze losy rodziny Abbottów, która po śmiertelnych wydarzeniach, jakie wydarzyły się w domu, teraz musi stawić czoła niebezpieczeństwom poza nim. Abbotowie wciąż próbują – w ciszy – przetrwać atak tajemniczych stworzeń, które atakują, reagując na dźwięk. Wkrótce Abbotowie odkryją, że nie są one jedynym śmiertelnym zagrożeniem…",Cisza nie wystarczy,en
4689,Sympathy for Mr. Vengeance,2002-03-29,"[{'name': 'Action'}, {'name': 'Drama'}, {'name': 'Thriller'}]",/m28MM4SCMENXaw0H5lHv2hjlUbQ.jpg,/b6elu2cz2Be9PqgX0MzggMCH4fk.jpg,7.5,121,"Mroczny thriller będący pierwszym elementem ""trylogii zemsty"", w skład której wchodzą również ""Oldboy"" oraz ""Pani Zemsta"". Dong-jin, bogaty właściciel fabryki, w której pracuje Ryu, dowiaduje się, że jego córeczka została uprowadzona. Kiedy porywacze domagają się okupu, Dong-jin bez chwili wahania spełnia ich żądanie. Wkrótce dowiaduje się, że mimo to jego dziecko zostało zabite. Wtedy planuje krwawą zemstę.",,ko
602734,Spiral: From the Book of Saw,2021-05-12,"[{'name': 'Horror'}, {'name': 'Mystery'}]",/n8CEZ68pdcOhv3B9VYGF1o0xnS.jpg,/g15PR8eQV9DehSWlagvdnJZqoRq.jpg,5.9,93,"Pozostający od lat w cieniu swego słynnego ojca, weterana wydziału zabójstw, detektyw Ezekiel „Zeke” Banks (Chris Rock) i jego nowy policyjny partner prowadzą śledztwo w sprawie sadystycznych morderstw, które przypominają serię krwawych zbrodni sprzed lat. Przekonany o swojej przenikliwości Zeke, nie zdaje sobie sprawy, że krok po kroku daje się wciągnąć w wyszukaną i przemyślaną grę. W szalonym umyśle mordercy zrodził się plan tak okrutny, że nawet policyjni weterani nie wyobrażają sobie tego, co nadchodzi…",Gierek się zachciewa? To zagrajmy.,en
266856,The Theory of Everything,2014-11-07,"[{'name': 'Drama'}, {'name': 'Romance'}]",/3FFAgef7D5r6TkaEolThhfpOfyi.jpg,/dh2QT3TPtAQf057yeLpNMuaJlmp.jpg,7.8,123,"Poruszająca opowieść o życiu u boku geniusza, jednego z największych naukowców wszechczasów - Stephena Hawkinga, twórcy teorii czarnych dziur, wybitnego matematyka, sławy akademickiej i pisarza. Hawking poślubił Jane Wilde w 1965 r. Spędzili ze sobą prawie trzydzieści lat. Coś, co początkowo zapowiadało się na sielankę, okazało się trudną przeprawą przez wyniszczającą organizm Hawkinga chorobę (stwardnienie zanikowe boczne). Historia o tym, kiedy geniusz zderza się ze słabością. Ale też wnikliwy, inteligentny obraz postępującego rozpadu małżeństwa.",Jane i Stephen Hawking - niezwykła historia,en
635503,Lootcase,2020-07-31,[{'name': 'Comedy'}],/4F4T7fSxSaak4XQHrskRPcqL9yz.jpg,/tSHHqsVJPuoh0vRftcOj7nVlE0t.jpg,6.4,132,,,hi
496243,Parasite,2019-05-30,"[{'name': 'Comedy'}, {'name': 'Thriller'}, {'name': 'Drama'}]",/jjHccoFjbqlfr4VGLVLT7yek0Xn.jpg,/vbC0rzdrb7Ohc2TkbEbxtOABECe.jpg,8.5,132,"Żywot rodziny pana Ki-taeka nie należy do najbardziej udanych. Rodzice z dwójką dorosłych dzieci żyją w nędzy, wszyscy są bezrobotni, a przyszłość rysuje się tylko w szarych barwach. Jednak pomimo niedoli, potrafią być ze sobą blisko, kochać się i trwać w zgodzie - nikt tu nie krzyczy w desperacji ""Jak żyć?!"". Pewnego dnia otrzymują prezent od losu, który przepełnia ich nadzieją oraz wizją stałego dochodu. Syn Ki-woo zostaje polecony przez kolegę, studenta prestiżowego uniwersytetu, na dobrze płatną posadę korepetytora. Chłopak udaje się na rozmowę kwalifikacyjną do domu rodziny Parków, żyjących w zupełnie innym świecie. Pan Park jest właścicielem międzynarodowej firmy z branży IT, ma też piękną żonę Yeon-kyo. Spotkanie dwóch jakże odmiennych rodzin prowadzi do ciągu tragikomicznych wydarzeń.",,ko
791177,Bones and All,2022-11-18,"[{'name': 'Horror'}, {'name': 'Romance'}, {'name': 'Drama'}]",/A8tpc4JIOwSUUTXsetgsGuHSV66.jpg,/8sPxa4sdRvjgRG3GgkO8RQxUR9P.jpg,7.0,131,"Do ostatniej kości to opowieść o pierwszej miłości między Maren, młodą kobietą, uczącą się, jak przetrwać na marginesie społeczeństwa, a Lee, porywczym wyrzutkiem i włóczęgą. W czasie wspólnej odysei na dystansie tysiąca mil poznają boczne drogi, ukryte zaułki i rozmaite pułapki Ameryki epoki Ronalda Reagana. Pomimo wysiłków, nie mogą jednak uciec od tragicznej przeszłości. Ostatecznie będą musieli zdecydować, czy ich uczucie jest w stanie pokonać ich odmienność.",,en
250480,The Many Adventures of Winnie the Pooh,1977-03-11,"[{'name': 'Animation'}, {'name': 'Family'}, {'name': 'Adventure'}]",/jJoIarZoLNeB2qVDKFIOdk5FERj.jpg,/19lyrve8NcorainRPLXELTDVnA2.jpg,7.2,71,"W Stumilowym Lesie roi się od niezwykłych bohaterów. Kubuś Puchatek ma nieustającą ochotę na małe co nieco, Prosiaczek boi się nowości, Tygrysek jest rozbrykany, Królik wierzy w siłę umysłu, a życiem Kłapouchego rządzi melancholia. Każdy z nich jest inny, ale łączy ich piękna przyjaźń na dobre i złe. Razem przeżywają masę ekscytujących przygód.",,en
799379,Project Wolf Hunting,2022-09-21,"[{'name': 'Action'}, {'name': 'Thriller'}, {'name': 'Horror'}, {'name': 'Crime'}]",/dih4MkP17c1yv7DLVcYQesLBk43.jpg,/mIW7eFxHnNqlwKwKWb6dpVjmHao.jpg,6.4,122,"Grupa koreańskich skazańców na mocy ekstradycji jest transportowana z Filipin do ojczyzny. Kryminaliści z eskortującymi ich policjantami wsiadają na pokład wielkiego kontenerowca. Sytuacja wymyka się spod kontroli, a oswobodzeni bandyci zaczynają metodycznie masakrować funkcjonariuszy. Jednak ani jedni, ani drudzy nie mają pojęcia, że prawdziwe niebezpieczeństwo czyha na nich pod pokładem. Pływające piekło, z którego nie da się uciec.",Żywy stąd nie wyjdzie nikt.,ko
938614,Late Night with the Devil,2024-03-19,[{'name': 'Horror'}],/mu8LRWT9GHkfiyHm7kgxT6YNvMW.jpg,/umyOinNa6vqqnqoVc9QqzyaapUz.jpg,7.1,93,"Transmisja na żywo późnonocnego programu talk-show w 1977 r. kończy się tragicznie, uwalniając zło do domów całego kraju.",,en
1397364,La Grazia,2025-12-05,[{'name': 'Drama'}],/g8x2zmPvlmYobahJRb7enPDa1ZU.jpg,/baIjN7xPyw2In1CuHACTgzcsF20.jpg,7.3,131,"Prezydent Mariano De Santis jest już w podeszłym wieku i zbliża się koniec jego kadencji. Wdowiec, były prawnik i pobożny katolik, stanie przed dwoma ostatecznymi dylematami: czy ułaskawić dwie osoby, które popełniły morderstwo w okolicznościach, które można uznać za łagodzące, czy też wprowadzić ustawę o eutanazji.",,it
